0.19999999999999973, 2.1999999999999997
1.4, 2.6
2.4, 1.6
1.2, 0.0
1.0, 0.0
-0.40000000000000013, 1.5999999999999999
-0.8, 1.1999999999999997
-5.551115123125783e-17, 2.0
2.8, 1.2
0.39999999999999997, 0.0
0.8, 0.0
2.0, 1.9999999999999998
2.6, 0.6000000000000001
-0.8, 1.2
2.8, 0.8
-0.19999999999999996, 0.2
1.7999999999999998, 0.0
2.1999999999999997, 1.8000000000000003
-0.8, 0.8
1.7999999999999998, 2.2
2.4, 0.3999999999999999
0.8000000000000003, 2.8000000000000003
-0.6000000000000001, 1.4
0.6000000000000001, 2.6
0.6, 0.0
0.0, 0.0
0.3999999999999999, 2.4
1.4, 0.0
-5.551115123125783e-17, 0.0
2.8000000000000003, 1.1999999999999997
-0.4000000000000001, 0.4000000000000001
2.2, 1.7999999999999998
-0.4000000000000001, 1.5999999999999999
1.2, 2.8000000000000003
0.6, 2.6
3.0, 1.0
1.0, 3.0
0.8, 2.8000000000000003
-0.20000000000000007, 1.7999999999999998
1.9999999999999998, 0.0
-1.0, 1.0
2.6, 1.4
2.8000000000000003, 0.8000000000000003
1.5999999999999999, 2.4000000000000004
1.6, 2.4
0.19999999999999996, 0.0
-0.20000000000000018, 1.7999999999999998
2.4000000000000004, 1.5999999999999999
1.5999999999999999, 0.0
1.1999999999999997, 2.8000000000000003
2.2, 0.2
0.19999999999999996, 2.2
-0.4, 0.4
1.9999999999999998, 2.0
2.1999999999999997, 0.19999999999999973
2.4, 0.4
0.39999999999999997, 2.4
-0.6000000000000001, 0.6000000000000001
2.0, 0.0
-2.220446049250313e-16, 1.9999999999999998
1.8000000000000003, 2.1999999999999997
-0.20000000000000007, 0.20000000000000007
